Date,Party Name,Region,Stock ID,Stock Name,Rate,Quantity,Units,Amount
2023-01-25,RideElectric LLP,South,EVS000293,E-Velo X1,113008,1,Nos,113008
2023-01-25,UrbanEV Wheels,West,EVS000291,Thunder EV 2.0,88479,1,Nos,88479
2023-01-25,RideElectric LLP,East,EVS000290,SwiftVolt 100,112206,3,Nos,336618
2023-01-26,VoltWay Dealers,West,EVS000295,EcoZoom Lite,112266,3,Nos,336798
2023-01-26,NextGen Auto,"North ",EVS000296,SwiftVolt 100,108036,2,Nos,216072
2023-01-26,EcoMotion Pvt Ltd,South,EVS000298,Thunder EV 2.0,94836,3,Nos,284508
2023-01-26,EcoMotion Pvt Ltd,South,EVS000297,Thunder EV 2.0,118553,2,Nos,237106
2023-01-26,VoltWay Dealers,West,EVS000303,Thunder EV 2.0,102114,1,Nos,102114
2023-01-26,EcoMotion Pvt Ltd,South,EVS000302,EcoZoom Lite,110197,3,Nos,330591
2023-01-26,EcoMotion Pvt Ltd,"North ",EVS000301,EcoZoom Lite,100714,1,Nos,100714
2023-01-26,GreenRide Motors,"North ",EVS000300,E-Velo X1,90419,3,Nos,271257
2023-01-26,EcoMotion Pvt Ltd,"North ",EVS000299,Thunder EV 2.0,89515,2,Nos,179030
2023-01-27,VoltWay Dealers,South,EVS000304,E-Velo X1,120501,1,Nos,120501
2023-01-27,UrbanEV Wheels,South,EVS000305,E-Velo X1,112797,1,Nos,112797
2023-01-27,RideElectric LLP,East,EVS000318,Thunder EV 2.0,105698,3,Nos,317094
2023-01-27,EcoMotion Pvt Ltd,West,EVS000317,Thunder EV 2.0,111001,1,Nos,111001
2023-01-27,RideElectric LLP,"North ",EVS000316,SwiftVolt 100,110957,2,Nos,221914
2023-01-27,GreenRide Motors,West,EVS000315,Thunder EV 2.0,85678,1,Nos,85678
2023-01-27,RideElectric LLP,West,EVS000314,ChargeGo Pro,86136,2,Nos,172272
2023-01-27,RideElectric LLP,South,EVS000313,E-Velo X1,102356,1,Nos,102356
2023-01-27,UrbanEV Wheels,South,EVS000312,Thunder EV 2.0,116887,3,Nos,350661
2023-01-27,NextGen Auto,South,EVS000311,SwiftVolt 100,112216,3,Nos,336648
2023-01-27,EcoMotion Pvt Ltd,East,EVS000310,Thunder EV 2.0,125193,1,Nos,125193
2023-01-27,UrbanEV Wheels,"North ",EVS000309,E-Velo X1,119813,3,Nos,359439
2023-01-27,RideElectric LLP,West,EVS000308,EcoZoom Lite,107530,2,Nos,215060
2023-01-27,UrbanEV Wheels,"North ",EVS000307,SwiftVolt 100,101604,3,Nos,304812
2023-01-27,VoltWay Dealers,South,EVS000319,EcoZoom Lite,120831,3,Nos,362493
2023-01-27,EcoMotion Pvt Ltd,South,EVS000306,ChargeGo Pro,110756,1,Nos,110756
2023-01-28,NextGen Auto,East,EVS000322,SwiftVolt 100,113255,2,Nos,226510
2023-01-28,EcoMotion Pvt Ltd,West,EVS000321,E-Velo X1,106438,3,Nos,319314
2023-01-28,GreenRide Motors,"North ",EVS000323,EcoZoom Lite,110199,2,Nos,220398
2023-01-28,NextGen Auto,"North ",EVS000320,Thunder EV 2.0,85051,3,Nos,255153
2023-01-28,VoltWay Dealers,East,EVS000329,E-Velo X1,126150,1,Nos,126150
2023-01-28,NextGen Auto,West,EVS000328,E-Velo X1,103746,2,Nos,207492
2023-01-28,RideElectric LLP,"North ",EVS000324,SwiftVolt 100,91453,3,Nos,274359
2023-01-28,EcoMotion Pvt Ltd,"North ",EVS000327,SwiftVolt 100,97164,2,Nos,194328
2023-01-28,GreenRide Motors,West,EVS000326,Thunder EV 2.0,90044,2,Nos,180088
2023-01-28,NextGen Auto,South,EVS000325,SwiftVolt 100,91352,3,Nos,274056
2023-01-29,UrbanEV Wheels,West,EVS000330,EcoZoom Lite,122107,2,Nos,244214
2023-01-29,RideElectric LLP,South,EVS000333,ChargeGo Pro,119474,2,Nos,238948
2023-01-29,RideElectric LLP,"North ",EVS000337,SwiftVolt 100,118641,1,Nos,118641
2023-01-29,NextGen Auto,"North ",EVS000332,E-Velo X1,99917,1,Nos,99917
2023-01-29,VoltWay Dealers,South,EVS000339,SwiftVolt 100,103851,2,Nos,207702
2023-01-29,VoltWay Dealers,"North ",EVS000338,E-Velo X1,114786,2,Nos,229572
2023-01-29,RideElectric LLP,South,EVS000331,Thunder EV 2.0,87541,1,Nos,87541
2023-01-29,NextGen Auto,East,EVS000335,EcoZoom Lite,91606,2,Nos,183212
2023-01-29,UrbanEV Wheels,"North ",EVS000334,E-Velo X1,115845,1,Nos,115845
2023-01-29,NextGen Auto,East,EVS000336,E-Velo X1,106985,2,Nos,213970
2023-01-30,RideElectric LLP,"North ",EVS000344,EcoZoom Lite,93153,1,Nos,93153
2023-01-30,VoltWay Dealers,West,EVS000348,ChargeGo Pro,128559,2,Nos,257118
2023-01-30,UrbanEV Wheels,East,EVS000343,SwiftVolt 100,100057,1,Nos,100057
2023-01-30,UrbanEV Wheels,"North ",EVS000347,E-Velo X1,101023,1,Nos,101023
2023-01-30,VoltWay Dealers,West,EVS000346,EcoZoom Lite,98809,2,Nos,197618
2023-01-30,GreenRide Motors,East,EVS000342,EcoZoom Lite,119543,1,Nos,119543
2023-01-30,NextGen Auto,"North ",EVS000341,ChargeGo Pro,112853,3,Nos,338559
2023-01-30,GreenRide Motors,East,EVS000340,E-Velo X1,105355,2,Nos,210710
2023-01-30,RideElectric LLP,West,EVS000345,ChargeGo Pro,116898,1,Nos,116898
2023-01-31,GreenRide Motors,South,EVS000352,ChargeGo Pro,124685,1,Nos,124685
2023-01-31,EcoMotion Pvt Ltd,South,EVS000351,ChargeGo Pro,101809,1,Nos,101809
2023-01-31,VoltWay Dealers,"North ",EVS000353,SwiftVolt 100,117544,2,Nos,235088
2023-01-31,VoltWay Dealers,"North ",EVS000350,SwiftVolt 100,93850,1,Nos,93850
2023-01-31,EcoMotion Pvt Ltd,East,EVS000354,SwiftVolt 100,118862,1,Nos,118862
2023-01-31,UrbanEV Wheels,South,EVS000349,SwiftVolt 100,106659,3,Nos,319977
2023-02-01,EcoMotion Pvt Ltd,East,EVS000355,ChargeGo Pro,127382,2,Nos,254764
2023-02-01,EcoMotion Pvt Ltd,"North ",EVS000356,SwiftVolt 100,102225,2,Nos,204450
2023-02-01,EcoMotion Pvt Ltd,South,EVS000358,SwiftVolt 100,95767,2,Nos,191534
2023-02-01,GreenRide Motors,West,EVS000357,ChargeGo Pro,102488,3,Nos,307464
2023-02-01,RideElectric LLP,"North ",EVS000366,EcoZoom Lite,101156,3,Nos,303468
2023-02-01,VoltWay Dealers,South,EVS000365,EcoZoom Lite,112248,1,Nos,112248
2023-02-01,EcoMotion Pvt Ltd,East,EVS000364,SwiftVolt 100,123911,3,Nos,371733
2023-02-01,GreenRide Motors,East,EVS000363,ChargeGo Pro,124371,1,Nos,124371
2023-02-01,UrbanEV Wheels,East,EVS000362,EcoZoom Lite,117747,1,Nos,117747
2023-02-01,NextGen Auto,"North ",EVS000361,ChargeGo Pro,87145,3,Nos,261435
2023-02-01,NextGen Auto,West,EVS000360,ChargeGo Pro,103831,3,Nos,311493
2023-02-01,GreenRide Motors,"North ",EVS000367,SwiftVolt 100,91132,1,Nos,91132
2023-02-01,NextGen Auto,"North ",EVS000359,SwiftVolt 100,106971,3,Nos,320913
2023-02-02,UrbanEV Wheels,South,EVS000369,E-Velo X1,102179,3,Nos,306537
2023-02-02,UrbanEV Wheels,"North ",EVS000368,EcoZoom Lite,96368,2,Nos,192736
2023-02-02,EcoMotion Pvt Ltd,East,EVS000372,ChargeGo Pro,127201,3,Nos,381603
2023-02-02,GreenRide Motors,South,EVS000371,SwiftVolt 100,91898,3,Nos,275694
2023-02-02,VoltWay Dealers,South,EVS000370,EcoZoom Lite,128906,1,Nos,128906
2023-02-03,VoltWay Dealers,West,EVS000386,Thunder EV 2.0,128225,2,Nos,256450
2023-02-03,GreenRide Motors,West,EVS000385,ChargeGo Pro,106428,1,Nos,106428
2023-02-03,UrbanEV Wheels,South,EVS000384,EcoZoom Lite,127350,1,Nos,127350
2023-02-03,EcoMotion Pvt Ltd,"North ",EVS000373,E-Velo X1,125606,2,Nos,251212
2023-02-03,VoltWay Dealers,South,EVS000383,Thunder EV 2.0,86921,3,Nos,260763
2023-02-03,RideElectric LLP,West,EVS000382,EcoZoom Lite,94600,1,Nos,94600
2023-02-03,VoltWay Dealers,South,EVS000381,Thunder EV 2.0,87427,2,Nos,174854
2023-02-03,EcoMotion Pvt Ltd,"North ",EVS000380,E-Velo X1,98895,1,Nos,98895
2023-02-03,EcoMotion Pvt Ltd,South,EVS000379,SwiftVolt 100,97067,3,Nos,291201
2023-02-03,UrbanEV Wheels,South,EVS000378,ChargeGo Pro,116610,1,Nos,116610
2023-02-03,NextGen Auto,East,EVS000377,E-Velo X1,88404,3,Nos,265212
2023-02-03,VoltWay Dealers,South,EVS000376,Thunder EV 2.0,101771,3,Nos,305313
2023-02-03,NextGen Auto,South,EVS000375,E-Velo X1,109602,2,Nos,219204
2023-02-03,NextGen Auto,East,EVS000374,EcoZoom Lite,97443,1,Nos,97443
2023-02-04,RideElectric LLP,"North ",EVS000388,ChargeGo Pro,101536,1,Nos,101536
2023-02-04,GreenRide Motors,South,EVS000387,ChargeGo Pro,107869,3,Nos,323607
2023-02-04,EcoMotion Pvt Ltd,South,EVS000389,SwiftVolt 100,108631,2,Nos,217262
2023-02-04,UrbanEV Wheels,South,EVS000408,ChargeGo Pro,86222,1,Nos,86222
2023-02-04,UrbanEV Wheels,West,EVS000400,EcoZoom Lite,120767,1,Nos,120767
2023-02-04,VoltWay Dealers,West,EVS000390,SwiftVolt 100,123683,1,Nos,123683
2023-02-04,RideElectric LLP,"North ",EVS000406,SwiftVolt 100,113640,2,Nos,227280
2023-02-04,UrbanEV Wheels,South,EVS000405,ChargeGo Pro,99828,1,Nos,99828
2023-02-04,NextGen Auto,East,EVS000404,EcoZoom Lite,85349,1,Nos,85349
2023-02-04,EcoMotion Pvt Ltd,West,EVS000403,Thunder EV 2.0,126963,1,Nos,126963
2023-02-04,NextGen Auto,"North ",EVS000402,E-Velo X1,107220,1,Nos,107220
2023-02-04,UrbanEV Wheels,East,EVS000401,E-Velo X1,90789,1,Nos,90789
2023-02-04,UrbanEV Wheels,South,EVS000399,SwiftVolt 100,118798,1,Nos,118798
2023-02-04,EcoMotion Pvt Ltd,West,EVS000398,SwiftVolt 100,127431,3,Nos,382293
2023-02-04,RideElectric LLP,West,EVS000397,ChargeGo Pro,110708,3,Nos,332124
2023-02-04,GreenRide Motors,South,EVS000396,SwiftVolt 100,123228,3,Nos,369684
2023-02-04,VoltWay Dealers,"North ",EVS000395,Thunder EV 2.0,101969,1,Nos,101969
2023-02-04,VoltWay Dealers,"North ",EVS000394,Thunder EV 2.0,88046,1,Nos,88046
2023-02-04,RideElectric LLP,"North ",EVS000393,E-Velo X1,105171,1,Nos,105171
2023-02-04,VoltWay Dealers,East,EVS000407,ChargeGo Pro,129431,2,Nos,258862
2023-02-04,GreenRide Motors,South,EVS000392,E-Velo X1,107438,2,Nos,214876
2023-02-04,NextGen Auto,East,EVS000391,E-Velo X1,124256,3,Nos,372768
2023-02-05,UrbanEV Wheels,"North ",EVS000410,ChargeGo Pro,106287,2,Nos,212574
2023-02-05,NextGen Auto,South,EVS000409,ChargeGo Pro,129946,3,Nos,389838
2023-02-05,NextGen Auto,West,EVS000417,SwiftVolt 100,95900,3,Nos,287700
2023-02-05,EcoMotion Pvt Ltd,West,EVS000420,SwiftVolt 100,119282,2,Nos,238564
2023-02-05,VoltWay Dealers,South,EVS000416,SwiftVolt 100,113352,1,Nos,113352
2023-02-05,UrbanEV Wheels,East,EVS000419,SwiftVolt 100,127233,3,Nos,381699
2023-02-05,GreenRide Motors,East,EVS000411,E-Velo X1,92166,3,Nos,276498
2023-02-05,GreenRide Motors,South,EVS000415,EcoZoom Lite,91531,1,Nos,91531
2023-02-05,RideElectric LLP,South,EVS000414,EcoZoom Lite,113143,1,Nos,113143
2023-02-05,EcoMotion Pvt Ltd,"North ",EVS000413,ChargeGo Pro,116971,1,Nos,116971
2023-02-05,EcoMotion Pvt Ltd,South,EVS000412,ChargeGo Pro,126838,3,Nos,380514
2023-02-05,VoltWay Dealers,South,EVS000418,EcoZoom Lite,99727,3,Nos,299181
2023-02-06,VoltWay Dealers,West,EVS000423,SwiftVolt 100,114282,1,Nos,114282
2023-02-06,UrbanEV Wheels,South,EVS000432,SwiftVolt 100,105498,2,Nos,210996
2023-02-06,EcoMotion Pvt Ltd,South,EVS000422,ChargeGo Pro,113263,2,Nos,226526
2023-02-06,NextGen Auto,"North ",EVS000434,EcoZoom Lite,119746,3,Nos,359238
2023-02-06,EcoMotion Pvt Ltd,"North ",EVS000433,E-Velo X1,110012,3,Nos,330036
2023-02-06,RideElectric LLP,West,EVS000421,E-Velo X1,103916,1,Nos,103916
2023-02-06,NextGen Auto,South,EVS000424,EcoZoom Lite,112263,1,Nos,112263
2023-02-06,VoltWay Dealers,"North ",EVS000431,ChargeGo Pro,127858,2,Nos,255716
2023-02-06,VoltWay Dealers,"North ",EVS000430,E-Velo X1,114278,3,Nos,342834
2023-02-06,EcoMotion Pvt Ltd,"North ",EVS000429,EcoZoom Lite,86316,2,Nos,172632
2023-02-06,RideElectric LLP,South,EVS000428,E-Velo X1,126427,1,Nos,126427
2023-02-06,EcoMotion Pvt Ltd,West,EVS000427,EcoZoom Lite,115838,3,Nos,347514
2023-02-06,UrbanEV Wheels,East,EVS000426,ChargeGo Pro,128937,3,Nos,386811
2023-02-06,EcoMotion Pvt Ltd,West,EVS000425,SwiftVolt 100,90342,3,Nos,271026
2023-02-07,GreenRide Motors,South,EVS000440,ChargeGo Pro,107573,3,Nos,322719
2023-02-07,NextGen Auto,East,EVS000445,ChargeGo Pro,106091,1,Nos,106091
2023-02-07,EcoMotion Pvt Ltd,South,EVS000439,E-Velo X1,86777,3,Nos,260331
2023-02-07,EcoMotion Pvt Ltd,East,EVS000443,ChargeGo Pro,94798,3,Nos,284394
2023-02-07,RideElectric LLP,"North ",EVS000442,EcoZoom Lite,87402,3,Nos,262206
2023-02-07,GreenRide Motors,East,EVS000441,Thunder EV 2.0,104949,2,Nos,209898
2023-02-07,VoltWay Dealers,East,EVS000438,Thunder EV 2.0,111219,1,Nos,111219
2023-02-07,RideElectric LLP,West,EVS000437,Thunder EV 2.0,112515,1,Nos,112515
2023-02-07,EcoMotion Pvt Ltd,South,EVS000436,EcoZoom Lite,101929,3,Nos,305787
2023-02-07,NextGen Auto,"North ",EVS000435,ChargeGo Pro,94484,2,Nos,188968
2023-02-07,GreenRide Motors,South,EVS000444,EcoZoom Lite,127369,1,Nos,127369
2023-02-08,VoltWay Dealers,"North ",EVS000447,Thunder EV 2.0,100083,2,Nos,200166
2023-02-08,VoltWay Dealers,South,EVS000446,E-Velo X1,104130,3,Nos,312390
2023-02-08,VoltWay Dealers,West,EVS000456,ChargeGo Pro,120257,1,Nos,120257
2023-02-08,UrbanEV Wheels,"North ",EVS000461,E-Velo X1,102844,1,Nos,102844
2023-02-08,GreenRide Motors,East,EVS000450,Thunder EV 2.0,124958,2,Nos,249916
2023-02-08,UrbanEV Wheels,"North ",EVS000458,EcoZoom Lite,120605,1,Nos,120605
2023-02-08,VoltWay Dealers,West,EVS000457,SwiftVolt 100,90396,2,Nos,180792
2023-02-08,GreenRide Motors,South,EVS000449,E-Velo X1,109352,1,Nos,109352
2023-02-08,NextGen Auto,East,EVS000455,Thunder EV 2.0,89703,3,Nos,269109
2023-02-08,VoltWay Dealers,"North ",EVS000454,SwiftVolt 100,109338,2,Nos,218676
2023-02-08,UrbanEV Wheels,West,EVS000453,Thunder EV 2.0,120420,3,Nos,361260
2023-02-08,UrbanEV Wheels,East,EVS000452,Thunder EV 2.0,101112,2,Nos,202224
2023-02-08,NextGen Auto,East,EVS000459,E-Velo X1,97753,2,Nos,195506
2023-02-08,NextGen Auto,"North ",EVS000451,Thunder EV 2.0,126080,1,Nos,126080
2023-02-08,GreenRide Motors,"North ",EVS000448,EcoZoom Lite,94331,2,Nos,188662
2023-02-08,EcoMotion Pvt Ltd,"North ",EVS000460,SwiftVolt 100,97538,2,Nos,195076
2023-02-09,RideElectric LLP,South,EVS000462,Thunder EV 2.0,107957,1,Nos,107957
2023-02-09,NextGen Auto,South,EVS000463,SwiftVolt 100,126533,1,Nos,126533
2023-02-09,EcoMotion Pvt Ltd,South,EVS000466,Thunder EV 2.0,87563,1,Nos,87563
2023-02-09,VoltWay Dealers,South,EVS000465,Thunder EV 2.0,123127,2,Nos,246254
2023-02-09,GreenRide Motors,South,EVS000464,ChargeGo Pro,91179,3,Nos,273537
2023-02-09,EcoMotion Pvt Ltd,"North ",EVS000471,ChargeGo Pro,124946,3,Nos,374838
2023-02-09,VoltWay Dealers,West,EVS000470,ChargeGo Pro,108960,2,Nos,217920
2023-02-09,EcoMotion Pvt Ltd,East,EVS000469,E-Velo X1,99480,1,Nos,99480
2023-02-09,UrbanEV Wheels,West,EVS000468,ChargeGo Pro,96863,3,Nos,290589
2023-02-09,GreenRide Motors,West,EVS000467,SwiftVolt 100,115922,1,Nos,115922
2023-02-10,VoltWay Dealers,West,EVS000472,E-Velo X1,123308,1,Nos,123308
2023-02-10,NextGen Auto,East,EVS000474,SwiftVolt 100,103839,1,Nos,103839
2023-02-10,RideElectric LLP,West,EVS000473,Thunder EV 2.0,88560,1,Nos,88560
2023-02-10,GreenRide Motors,"North ",EVS000492,E-Velo X1,85778,1,Nos,85778
2023-02-10,RideElectric LLP,East,EVS000493,ChargeGo Pro,108559,2,Nos,217118
2023-02-10,RideElectric LLP,East,EVS000488,EcoZoom Lite,99142,3,Nos,297426
2023-02-10,EcoMotion Pvt Ltd,West,EVS000490,Thunder EV 2.0,110098,3,Nos,330294
2023-02-10,VoltWay Dealers,South,EVS000489,E-Velo X1,116551,2,Nos,233102
2023-02-10,NextGen Auto,"North ",EVS000481,E-Velo X1,108546,3,Nos,325638
2023-02-10,UrbanEV Wheels,West,EVS000487,Thunder EV 2.0,115881,2,Nos,231762
2023-02-10,UrbanEV Wheels,West,EVS000486,E-Velo X1,120132,1,Nos,120132
2023-02-10,RideElectric LLP,South,EVS000485,ChargeGo Pro,119897,2,Nos,239794
2023-02-10,NextGen Auto,East,EVS000484,ChargeGo Pro,88655,1,Nos,88655
2023-02-10,RideElectric LLP,"North ",EVS000483,E-Velo X1,121611,1,Nos,121611
2023-02-10,EcoMotion Pvt Ltd,West,EVS000482,ChargeGo Pro,119070,2,Nos,238140
2023-02-10,RideElectric LLP,"North ",EVS000480,SwiftVolt 100,117099,2,Nos,234198
2023-02-10,RideElectric LLP,West,EVS000479,SwiftVolt 100,126645,2,Nos,253290
2023-02-10,EcoMotion Pvt Ltd,East,EVS000478,ChargeGo Pro,94355,1,Nos,94355
2023-02-10,NextGen Auto,"North ",EVS000491,E-Velo X1,107893,1,Nos,107893
2023-02-10,NextGen Auto,East,EVS000477,ChargeGo Pro,120004,2,Nos,240008
2023-02-10,NextGen Auto,South,EVS000476,E-Velo X1,102735,1,Nos,102735
2023-02-10,GreenRide Motors,South,EVS000475,SwiftVolt 100,89406,3,Nos,268218
2023-02-10,NextGen Auto,South,EVS000494,E-Velo X1,123500,2,Nos,247000
2023-02-11,GreenRide Motors,East,EVS000500,E-Velo X1,102821,2,Nos,205642
2023-02-11,UrbanEV Wheels,South,EVS000499,EcoZoom Lite,127031,2,Nos,254062
2023-02-11,NextGen Auto,West,EVS000498,Thunder EV 2.0,86993,1,Nos,86993
2023-02-11,EcoMotion Pvt Ltd,South,EVS000497,SwiftVolt 100,98002,3,Nos,294006
2023-02-11,GreenRide Motors,"North ",EVS000496,ChargeGo Pro,110318,2,Nos,220636
2023-02-11,EcoMotion Pvt Ltd,West,EVS000495,ChargeGo Pro,118441,1,Nos,118441
2023-02-11,GreenRide Motors,East,EVS000500,E-Velo X1,102821,2,Nos,205642
2023-02-11,UrbanEV Wheels,South,EVS000499,EcoZoom Lite,127031,2,Nos,254062
2023-02-12,GreenRide Motors,South,EVS000509,E-Velo X1,113414,2,Nos,226828
2023-02-12,EcoMotion Pvt Ltd,West,EVS000508,EcoZoom Lite,106548,1,Nos,106548
2023-02-12,NextGen Auto,South,EVS000507,EcoZoom Lite,87701,3,Nos,263103
2023-02-12,EcoMotion Pvt Ltd,East,EVS000506,SwiftVolt 100,88505,3,Nos,265515
2023-02-12,EcoMotion Pvt Ltd,West,EVS000505,Thunder EV 2.0,128600,1,Nos,128600
2023-02-12,NextGen Auto,West,EVS000504,E-Velo X1,128053,3,Nos,384159
2023-02-12,RideElectric LLP,"North ",EVS000503,Thunder EV 2.0,106886,1,Nos,106886
2023-02-12,GreenRide Motors,West,EVS000510,SwiftVolt 100,99854,3,Nos,299562
2023-02-13,EcoMotion Pvt Ltd,East,EVS000513,ChargeGo Pro,90494,1,Nos,90494
2023-02-13,UrbanEV Wheels,"North ",EVS000512,ChargeGo Pro,125201,1,Nos,125201
2023-02-13,VoltWay Dealers,"North ",EVS000514,EcoZoom Lite,85540,2,Nos,171080
2023-02-13,NextGen Auto,"North ",EVS000511,SwiftVolt 100,129862,3,Nos,389586
2023-02-13,UrbanEV Wheels,West,EVS000520,EcoZoom Lite,86872,1,Nos,86872
2023-02-13,RideElectric LLP,South,EVS000516,EcoZoom Lite,97829,2,Nos,195658
2023-02-13,RideElectric LLP,West,EVS000515,Thunder EV 2.0,94437,2,Nos,188874
2023-02-13,RideElectric LLP,West,EVS000519,EcoZoom Lite,117454,2,Nos,234908
2023-02-13,VoltWay Dealers,"North ",EVS000518,Thunder EV 2.0,90478,3,Nos,271434
2023-02-13,EcoMotion Pvt Ltd,West,EVS000517,Thunder EV 2.0,123056,3,Nos,369168
2023-02-14,NextGen Auto,West,EVS000522,EcoZoom Lite,108753,3,Nos,326259
2023-02-14,RideElectric LLP,West,EVS000521,E-Velo X1,90867,1,Nos,90867
2023-02-14,RideElectric LLP,South,EVS000525,SwiftVolt 100,86800,3,Nos,260400
2023-02-14,NextGen Auto,East,EVS000529,E-Velo X1,92582,1,Nos,92582
2023-02-14,NextGen Auto,East,EVS000524,Thunder EV 2.0,113108,3,Nos,339324
2023-02-14,RideElectric LLP,East,EVS000531,SwiftVolt 100,91779,1,Nos,91779
2023-02-14,NextGen Auto,West,EVS000530,E-Velo X1,128039,3,Nos,384117
2023-02-14,UrbanEV Wheels,West,EVS000523,ChargeGo Pro,116525,3,Nos,349575
2023-02-14,EcoMotion Pvt Ltd,South,EVS000527,E-Velo X1,109716,3,Nos,329148
2023-02-14,VoltWay Dealers,"North ",EVS000526,EcoZoom Lite,95175,1,Nos,95175
2023-02-14,UrbanEV Wheels,South,EVS000528,SwiftVolt 100,106193,1,Nos,106193
2023-02-15,RideElectric LLP,East,EVS000534,ChargeGo Pro,100253,3,Nos,300759
2023-02-15,RideElectric LLP,South,EVS000533,ChargeGo Pro,124791,2,Nos,249582
2023-02-15,UrbanEV Wheels,"North ",EVS000532,E-Velo X1,98407,3,Nos,295221
2023-02-15,RideElectric LLP,"North ",EVS000545,SwiftVolt 100,107085,3,Nos,321255
2023-02-15,NextGen Auto,"North ",EVS000548,SwiftVolt 100,106217,3,Nos,318651
2023-02-15,GreenRide Motors,South,EVS000544,EcoZoom Lite,97169,3,Nos,291507
2023-02-15,VoltWay Dealers,"North ",EVS000547,ChargeGo Pro,92599,2,Nos,185198
2023-02-15,VoltWay Dealers,West,EVS000535,E-Velo X1,94719,2,Nos,189438
2023-02-15,GreenRide Motors,East,EVS000543,Thunder EV 2.0,99229,1,Nos,99229
2023-02-15,VoltWay Dealers,East,EVS000542,ChargeGo Pro,104084,3,Nos,312252
2023-02-15,RideElectric LLP,"North ",EVS000541,SwiftVolt 100,90599,2,Nos,181198
2023-02-15,NextGen Auto,South,EVS000540,E-Velo X1,121538,1,Nos,121538
2023-02-15,EcoMotion Pvt Ltd,"North ",EVS000539,Thunder EV 2.0,122164,2,Nos,244328
2023-02-15,UrbanEV Wheels,South,EVS000538,EcoZoom Lite,103111,3,Nos,309333
2023-02-15,RideElectric LLP,"North ",EVS000537,ChargeGo Pro,107128,3,Nos,321384
2023-02-15,RideElectric LLP,South,EVS000536,E-Velo X1,113160,3,Nos,339480
2023-02-15,VoltWay Dealers,West,EVS000546,Thunder EV 2.0,109549,1,Nos,109549
2023-02-16,EcoMotion Pvt Ltd,East,EVS000551,ChargeGo Pro,96596,3,Nos,289788
2023-02-16,VoltWay Dealers,"North ",EVS000550,EcoZoom Lite,109427,3,Nos,328281
2023-02-16,RideElectric LLP,"North ",EVS000549,Thunder EV 2.0,128446,2,Nos,256892
2023-02-16,VoltWay Dealers,West,EVS000560,ChargeGo Pro,90538,1,Nos,90538
2023-02-16,VoltWay Dealers,South,EVS000564,Thunder EV 2.0,89332,2,Nos,178664
2023-02-16,EcoMotion Pvt Ltd,South,EVS000553,EcoZoom Lite,114886,2,Nos,229772
2023-02-16,NextGen Auto,"North ",EVS000563,ChargeGo Pro,85902,2,Nos,171804
2023-02-16,GreenRide Motors,"North ",EVS000562,SwiftVolt 100,113645,3,Nos,340935
2023-02-16,NextGen Auto,West,EVS000552,EcoZoom Lite,119812,2,Nos,239624
2023-02-16,RideElectric LLP,West,EVS000559,SwiftVolt 100,93296,1,Nos,93296
2023-02-16,EcoMotion Pvt Ltd,"North ",EVS000558,Thunder EV 2.0,113050,3,Nos,339150
2023-02-16,NextGen Auto,"North ",EVS000557,Thunder EV 2.0,104854,3,Nos,314562
2023-02-16,NextGen Auto,East,EVS000556,ChargeGo Pro,126318,3,Nos,378954
2023-02-16,GreenRide Motors,South,EVS000555,ChargeGo Pro,91541,1,Nos,91541
2023-02-16,EcoMotion Pvt Ltd,West,EVS000554,EcoZoom Lite,97304,1,Nos,97304
2023-02-16,NextGen Auto,East,EVS000561,ChargeGo Pro,99337,2,Nos,198674
2023-02-17,VoltWay Dealers,South,EVS000565,SwiftVolt 100,89956,3,Nos,269868
2023-02-17,VoltWay Dealers,South,EVS000566,SwiftVolt 100,86831,1,Nos,86831
2023-02-17,NextGen Auto,South,EVS000574,E-Velo X1,112896,1,Nos,112896
2023-02-17,UrbanEV Wheels,South,EVS000572,SwiftVolt 100,94739,3,Nos,284217
2023-02-17,UrbanEV Wheels,East,EVS000573,EcoZoom Lite,88426,2,Nos,176852
2023-02-17,UrbanEV Wheels,West,EVS000571,E-Velo X1,93568,1,Nos,93568
2023-02-17,UrbanEV Wheels,South,EVS000570,ChargeGo Pro,117806,3,Nos,353418
2023-02-17,EcoMotion Pvt Ltd,South,EVS000569,SwiftVolt 100,102678,1,Nos,102678
2023-02-17,RideElectric LLP,East,EVS000568,EcoZoom Lite,128444,2,Nos,256888
2023-02-17,RideElectric LLP,"North ",EVS000567,E-Velo X1,91189,3,Nos,273567
2023-02-18,GreenRide Motors,South,EVS000577,SwiftVolt 100,105980,1,Nos,105980
2023-02-18,VoltWay Dealers,"North ",EVS000579,SwiftVolt 100,92784,3,Nos,278352
2023-02-18,EcoMotion Pvt Ltd,West,EVS000576,Thunder EV 2.0,128126,2,Nos,256252
2023-02-18,EcoMotion Pvt Ltd,"North ",EVS000584,SwiftVolt 100,120916,2,Nos,241832
2023-02-18,EcoMotion Pvt Ltd,South,EVS000580,ChargeGo Pro,117330,3,Nos,351990
2023-02-18,EcoMotion Pvt Ltd,South,EVS000575,EcoZoom Lite,95151,1,Nos,95151
2023-02-18,VoltWay Dealers,East,EVS000583,E-Velo X1,102120,1,Nos,102120
2023-02-18,NextGen Auto,"North ",EVS000582,SwiftVolt 100,118124,3,Nos,354372
2023-02-18,UrbanEV Wheels,"North ",EVS000581,EcoZoom Lite,106521,1,Nos,106521
